Doria Wu,(｡•ˇ‸ˇ•｡)写了好多突然觉得没意义就删了大概对于人生也是如此,403,42
匿名用户,十八岁，女生，明天高考。五六年级的时候非常胖，在学校被同学嘲笑，父母亲戚也经常讽刺挖苦我，当时有非常严重的自卑心理，觉得所有人看到我都在嘲笑我，有相当长一段时间不敢出门不敢见人，初二的时候生了一场很严重的胃病，半年暴瘦三十斤，瘦到了微胖的标准吧，这种心态有稍微好转一些，当时我觉得只要这个心结解开了就会越来越好。我不在父母身边上学，自卑最严重的时候在亲戚家住了五年，没有人可以听我说话，本身我妈的教育就是比较严厉的，从小到大我都不敢在她面前哭，越哭她就会越生气，我和我爸关系也不是很亲，所有的话我都只能压在心里，很痛苦，每一天都觉得自己要崩溃了。而且升学之后新环境给我很大压力，初中的时候我就只是偶尔用头撞墙或者用扳手打自己这些不见血的方式发泄，而且晚上还是能够学习的，到高二的时候就严重到一个晚上几乎学不了习，只能一直哭一直哭，控制不了自己，高三开始用小刀割腕，用更暴力的方式伤害自己，当时的心理就觉得我活该，我是全世界最垃圾的人，我死了对所有人都好，成绩下滑很大，和父母也无法交流，打了不下十次自杀求助但是从没有被接通，2017年圣诞节的晚上下定决心写了遗书，我在日记里写下了“如果我这样的人都能活在世上，那这个世界也太不公平了。”写了两页纸，一边哭一边写，写完决定最后给自己一个机会，一副扑克牌里面抽十张，黑多就坦然地去自杀，红多就勉强活下去，最后的结果是4:6，很幸运，我活下来了，并且坚持到今年一月，半强迫地被我妈带到医院，和医生独处的第一分钟就哭崩了，太难受了，我一个人忍了那么多年，胃疼直不起身一个人从饭厅爬到卧室打电话请假、夏天雷雨的晚上一个人在家害怕，在床上不敢动躺到凌晨四点雨停、坐在没开灯的屋子角落哭着给自杀求助热线打电话，没有人接，我对着忙音哭着求他救救我。我一个人熬过了将近七年，有时候觉得再没有人抱抱我我就要死了，现在终于有人陪着我，起码是可以在我哭的时候陪着我。从那以后开始服药，精神状况有了一个明显好转，成绩也上来了，这个转折很突然，我觉得我从十一岁以后，只有现在才能算是活着。我想说的是，如果出现抑郁症的倾向的话，请一定去求助医生，抑郁症的那几年真的太痛苦了，每一天都在不断自我怀疑和自我厌恶，得到治疗以后这种重获新生的感觉非常美好，但是我人生中绝对不想再经历第二次。活着真的太好了，我现在每天都过得又浪又快乐，我有高考的目标，而且很有希望能够达到，真的，活着太难了，但是活着真的太好了。给大家比个心，祝我高考顺利，也祝这个问题里的朋友们生活顺利！大吉大利！朋友们！很久不见，告诉大家一个秘密，我高考发挥失常，比平时低了大概四十分。现在在一个本地普通二本读书，学我爸逼我选的，我不喜欢的专业。花了一年多的时间来接受和调整自己，经历了非常大、非常大的痛苦。后来一度以为有了其他的希望，准备一场考试五个月后被告知我没有参与那场考试的资格。当时差一点就要撑不下去了，得到消息的那天蹲在地铁站里，不敢跟爸妈说，只敢给很多年的好朋友打电话，在人很多的地铁站里面崩溃大哭。今年五月份开始学雅思，准备出国读本科，换一个专业。也许我能做到，也许我不能。去年六月大概是我人生中唯一一个对自己有信心的时期。但我几乎被杀死了，被打倒在地然后重新爬起来接受自己这个过程真的很难。如果我这次仍然不能成功的话会怎么样，我不知道。但我已经很拼命很拼命地想要活下去了，我不知道我还可以撑多久。祝我好运，也祝看到这篇没趣回答的你们好运，希望你们永远不会有被置于死地而后生的挣扎。我很累，也很痛苦，但我确实有在努力活着。希望生活饶了我。,148,52
匿名用户,今年十八，最痛苦的一段时间过后才去的医院，检查结果已经是重度抑郁，开了抗抑郁和稳定情绪的药，我都没吃，吃不了。最严重的时候，每天晚上十一二点就躺在床上，但最早也要到三四点才能睡着，睡到七八点自然醒，睁眼以后就再也睡不着了。偶尔也试过在十一点左右就睡着，然后凌晨四点左右睁开眼，再也睡不着了。有几天几乎是从早上睁眼以后开始，断断续续一直哭到晚上睡觉，眼泪可以在一瞬间就掉下来，好像无数的激烈的念头都塞在脑子里，每一个念头对我都有攻击性，而其余的时间都是面无表情的。哭起来的时候脑子里最多的念头是既然这么痛苦为什么要活？试过体验自杀，原先恐高的我就算站在阳台的扶手上身体往前顷也没有任何感觉，拿刀在皮肤上比划过，心里没有任何波动，但那感觉似乎也比什么都不做要好，至少很平静，因为这是我最后的选择权，死是我最后的逃路。抱我家的猫也感觉不到原先欣喜的心情。对于马上要报考的Dream school也无心准备。每餐饭里那些从前最喜欢吃的东西，到了嘴里一点味道都没有，吃那些以前绝对不肯吃的东西也无所谓，食欲严重下降，到了一天可以只吃两三口菜。睡眠、好吃的东西、理想、猫和生命这些事情，都是我曾经热爱得害怕失去的。接着狂热的我和心中的火忽然被什么东西杀死了。如果我的生命没有价值是不是就不活了？我对自己，答案为是。而我唯一不去死的理由是缺少一个契机，有一个执念，像是功利主义里认为的那样，如果我随随便便自杀了而不能换得任何价值这就是种浪费，但是这不代表我感觉悬着这条命活下去是件轻松的事。我恨不得和我的心理治疗师一起把自己剖开来修理。到了后期，我的状态变得越来越糟，我开始不记得一些最近发生的事情，回忆起就在不久前发生过的事情，脑海里只有一些破碎的片段，毫无连续性可言；原先可以马上读懂的新的知识点就算反复看也未必能学进去；听老师讲话也很难消化对方所说的简单内容；每天坐在房间的书桌前可以一直发呆什么也不做；走在人来人往的街上也懒得避开撞上来的人；情绪起伏非常激烈，经常走两层楼梯中途都能停下来哭上两回，然后走出楼梯继续和别人说说笑笑；可以因为他人一个动作或者一句话就变得消沉万分，有时一连几天都恢复不了。感觉身体像是耗尽了能源的机器，既然已经无法再好好运作，只希望身上的零件能在其他地方被利用起来。然后我去填了遗体捐赠的志愿申请表。也是差不多在这时候父母才知道我的事情，之所以不愿意说，是因为他们总会认为这没什么大不了的（他们知道以后也果然这么说了），不理睬我让我一个人呆着还好，但是他们「安慰」我告诉我那些（快逼疯我的）痛苦没什么大不了的，真是糟心的事啊。我日记中的一段原文为：「我抗拒吃药，是因为药对我来说不能真正消除我的痛苦，没有价值和意义我会选择死，药带来的兴奋当然不会是，所以我还是很痛苦，吃了药了，兴奋了，然后呢？药，只是延长我痛苦的时间而已。如果可以把我所剩的躯体和心脏献给有价值的事物该多好，我将是那么的荣幸，可是这个机会在哪呢？我连这个机会都没有，谈什么最后的死得其所！我的意志是多么的麻烦人啊，死都不肯好好死，为什么我就是没法儿不执着于这种事情，为什么会有比死还折磨我的东西！为什么是我，能不能找个什么东西干脆点结束我！」除了激烈的痛苦以外，只觉得活着有些麻烦。在获得快乐和消除痛苦之间还有很长的路要走，在不想活和求死之间也要花些时间挣扎，这段路走起来真不好熬，我知道的。最大的感觉，就是忽然间没有精力再照顾其他人，也没有精力再照顾自己，更无暇顾及什么目标和理想之类，像条咸鱼，每天晾在床上，阳台上，沙发上或者地板上。我还是不太喜欢谈论自己的痛苦，在我还没有解决它之前，所以先匿，等我好转以后再回来把记录完善。以及这个问题下的其他答主，希望你们能好起来，共勉。,98,26
考拉考拉树呆熊,大概就是这样吧，侵删，抑郁症不要拖，拖久了，会出问题的(￣.￣),103,23
匿名用户,我将一辈子如此痛苦而悲哀的活着了。这是我9月29日写下的一段话，刚刚开完运动会，我与别人格格不入。”我终于明白我在我最好的年华失去了多么珍贵的东西，那些爱与欢笑，那些青春允许的恣意与我通通无关，我成长的太过迅速，以至于已然垂垂老矣。”【关于日常】高三，舍曲林三片，坦度螺酮六粒，奥氮平1/4，利培酮两片。尝试过西酞普兰。【关于活着】这是我10月27日在语文课写下的话，当时貌似是处在轻躁狂期。“我看不上庄子老子，也看不上屈原陶潜。人活一世就当去争去抢去奋斗去拼搏去不择手段的活着，富贵险中求，荣华剑下得，高雅与淡泊的心灵有什么好的，我就要风风光光的活着，我就要成为众人眼中的焦点，我就要数不尽的钱和用不尽的名，我的价值观庸俗不堪，我的手段千变万化，我从不拒绝赞美与荣誉，我拒绝平庸和弱小，我拒绝寡淡的生活。那么多那么深那么长的夜，我该如何压住我内心不断翻滚着上涌的欲望。”,211,88
匿名用户,虽然人生刚刚起步，却感觉人生已到尽头。,187,22
匿名用户,19岁，中度抑郁症患者。明知道自己有抑郁症，不敢告诉任何人，怕得到的回答只是“你就是太矫情了/你就是整天太闲了”，感觉就像是掉进一个黑洞里，自己又出不去，别人又帮不了，越陷越深。感觉全世界那么多人，却没有一个“我的世界”里的人。晚上自己独处的时候，会不自觉的哭，停不下来，就是想哭，没原因会哭，有原因更哭。特别易怒又特别脆弱，害怕与别人有一丁点的冲突。自杀过一次，关紧门窗，打开煤气罐，躺在床上想我死后每个人的反应，幸运的碰到一个偷工减料的煤气罐。没有看过心理医生，自己也试过一些方法积极调整自己的心态，现在每次抑郁时候都会手抄一些书，曾经抄过《小王子》4遍。夏虫不可语冰，非患者无法体会个中感受，也唯有自己可以改变自己的心态。,80,42
张水瓶,一下子就懂了很多以前看不懂的画作。,63,17
Niconico,16岁抑郁至今不照样在苟延残喘。体验么，七八年日复一日的失眠，失眠这种东西最痛苦了，睡不着，非常焦虑，最早时候吃安定，现在吃褪黑素，能有哪怕一夜安眠都觉得太舒服了，而且睡不着的时候其实不想有人陪的，也不知道在干什么，就看着天亮了，莫名其妙的崩溃，我都不记得十二点之前睡着是什么感觉了害怕社交和外出，比如想剪头发时候站门外看到很多人都怕进去伪装成一个正常的人，几乎绝大部分事情要用阿Q精神胜利法熬过去，从亲手放弃爱情到被背叛到现在看开根本连正常生活都过不好怎么能去恋爱，病情时好时坏，坏的时候附带双相，别人根本不知道你多痛苦啊，这才是最重要的说实话，可能今天对我的吸引力只是一件漂亮裙子，或者好吃的食物，然而今天过了又需要寻找明天的动力，每天睁开眼睛那一刻是最糟糕的，抑郁症患者的早晨最糟糕了，做任何事都坚持不下去，别人还要指责你没有毅力，其实真的不关毅力的事体验充斥着现实和精神的方方面面，不过我还活着，自杀过，但是不会再尝试，其实以上种种情况，倘若有个人陪着，就好很多：),69,115
匿名用户,虽然只有十几岁，但感觉自己，却已经垂垂老矣。,73,7
生无可恋大屁屁,2017.4.25…………第一次更新坐标江苏 高二今年三月初确症为重度抑郁症加轻度焦虑症我是一个不想死的抑郁症患者甚至可以说是害怕死亡的患者我只是很喜欢一个人去天台往下看想象自己从天台上跳下去 然后结束生命就这样 在想象里 我已经死了无数遍很长一段时间 我根本没法睡觉经常自己看着手机屏幕的钟一圈两圈 一小时两小时 直到天亮要是能睡着的话 也不会超过五个半小时我会突然惊醒 但是根本没有做梦确症以后 虽然不想结束生命但是感觉自己就是一条没有梦想的咸鱼开始自暴自弃 在学校里一直处于游离状态我是一个两面人我在别人面前会是很阳光的样子但是真正只有自己独处时我却活在黑暗中我会很容易被一只猫吓到然后持续的大哭大叫不止医生给我开了很多药可能由于体质的原因 副作用在我身上尤为强烈第一次吃药 我就昏睡了三天后来减轻了药量 一次只吃最小剂量的一半但目前只是让我的睡眠有了一丝改善得了这个病以后我开始三天两头请假不去学校几乎都是受到惊吓 或过激的药物反应2017.4.30…………第二次更新今天增加了剂量但依旧是最小的剂量最近开始昏睡不止经常听不到上课铃每次醒过来想想刚刚的经历黑暗就有一种死而复生的感觉2017.5.9…………第三次更新最近找到了同年级的一个病友一个男孩子 高一以来关系都还不错他是中度抑郁我发现很多人都不懂抑郁症都不了解抑郁症的人认为抑郁症患者都是装出来的都只是为了卖惨 博同情让原本不顺心的日子得倒很多人的关爱罢了这就是为什么我身边只有不到十个朋友知道我得了抑郁症2017.5.15…………第四次更新最近几天一直会有想死的冲动感觉所有人都在和我作对但是每当这个时候我都会自己给自己一巴掌我曾经有一个妹妹但是现在我的家人不能再失去我了我就强迫自己一定要活下去但是脾气开始变的越来越不好发病的时候感觉所有人都比自己有用我昨天因为怎么也带不进隐形眼镜开始死命扇自己耳光死命拍自己的眼睛总之 最近活的特别累我已经很努力的活到下一秒了2017.5.20…………第四次更新今天开始我正式休学了这个星期在学校待的特别累开始萌生了想死的念头我很讨厌学校在学校我感觉无处可去只有天台是我最喜欢的地方2017.5.26…………第五次更新休学的日子就是每天听着对胃口的网易云日推看自己想看的书晚上能有时间出去走一走有时间练自己喜欢的曲子天天有机会思考人生日子过得很潇洒睡觉睡到自然醒虽然很颓废但感觉生活重心完全在自己掌握中至少我不会去天台了挺好的2017.6.3…………第六次更新我还活着 自杀未遂昨天尝试了一次自杀自己脑子里乱想觉得活着没有意义了我是一个很怂的人我不敢跳楼 割腕 上吊因为我怕痛我怕我死不成活这么大了我抽血的时候连个小孩子也不如所以昨天我就把自己关在衣柜里拿很多被子很多书 把自己压的严严实实我企图闷死自己 然后长眠最后被我爸发现我差点看不到今天的太阳2017.7.16……………第七次更新我有抑郁症所以没事就想着去死一死我觉得意外死亡比自杀来的更幸运我可能是心理变态最近特别羡慕保姆纵火案里面的四个受害者如果可以的话我希望烧死的是我这样我走了以后没人会说我是怕这个世界而不想活了我只是意外死亡假装给人感觉我死得很无辜我最近自己给自己停药了我不想治疗了如果哪天我真的活累了我会离开这个世界而不是因为药物作用让我一拖再拖我会死的很干脆2017.8.17………………第八次更新嗯 我活的很好很久没更新了感谢所有在评论里关心我的人2018.3.29………………第九次更新被确诊抑郁症已经一年了现在已经是一个还有70天就要高考的人了病情比之前好转了一点但是我发现我越发的开始有暴力倾向我会因为自己解不出一道数学题疯狂拍头会因为自己总是记不住一个知识点而扇耳光会因为鞋带总是松掉而对着鞋子发脾气会因为卷子折了一个角而对每一题都怀恨最近很喜欢中岛美嘉喜欢《我曾经也想过一了百了》我觉得那里每一句话都扎到我的心里第一次是看的演唱会的视频看着中岛美嘉摸着音响哽咽的嗓音 撕心裂肺的呐喊我稀里哗啦哭了一晚上现在在我的网易云音乐里有单独的一个歌单叫“活不下去的时候”里面只有《我曾经也想过一了百了》这是我的希望之歌每次听完都会觉得“我要好好活着”我已经太久没有更新了谢谢那些私信给我的问我“还好吗”的朋友对不起 没有及时回复你们,85,78
匿名用户,大家都说，我是个优秀的人。或许因为喜欢文科，高二后所有大型考试一直没有出过前三。突然生病是发现自己长期思维的混乱，觉得自己仿佛一直是另一个人，又有时候极度快乐，飘飘欲仙。一开始医生说这是抑郁症，开了药，后来换了大夫，换了药吃，终于确定是双相抑郁，又被称为双相情感障碍。我觉得带着这种病活着的人，都值得尊敬。人生原本不该是个战场，被迫的，我们却都用战斗的姿态度过生命的每一分秒。可是这个战士，没人会奖励给我们荣誉。朋友们依然不怎么知道我为什么不上学了。班主任说，处理心理问题的最好方式就是忽略它，人不要像个懦夫。我倒是觉得，这个社会只记得教我们怎么向上攀爬，却忘了告诉我们，你受伤的时候，怎么舔舐伤口会更有安慰，怎么样重新站起。朋友问，这种心理的病是怎么样的感觉？我回复，钻心剜骨，一言难尽。她说理解不了，我能想象出她笑嘻嘻的样子。有男孩子发很长的短信，安慰劝说。始而有些感动，继而索然无味。总有人对心灰的人摆出一副世界美好的样子。爱是一件郑重的事情，并非感动自己。不理解对方，谈何帮助？可我没有这样的权利，我不索取。高三下班学期休学。远离学校，骤然轻松了几十倍。冷眼旁观，觉得人人注定要走同一条路的奉行者，也是蠢货了。十几岁患上抑郁症是什么感觉？没有感觉。而且很长时间内，都会没有感觉。有人渐渐活着，渐渐添了一些伤口，疗伤的时候顺便将爱和温暖洒出去；有人渐渐添了一些伤口，遂刻毒无情，尖酸冷酷。两者或许是强大和弱小的不同。但哀莫大于心死，也都是一样的可怜。人生在世，能躺在床上，听鸟鸣声，写一个知乎答案，似乎还没到生无可恋的地步。但也不远了。在一个“世界很美好”的人世上，在一个“解决心理问题最好的方式是忽略它”的人世上，在一个“实在理解不了”的人世上，对于我们来说，大半的暖意都会转为彻骨的寒凉。而唯一能挺过去的力量，只能源自自己。不是单纯的男孩，盲目的师长，走错了路的父母……我知道你们的善意 渴望 期待和无奈 但是抱歉 善意我承担不起渴望无处着落期待必将落空无奈长久隐忍这是我逗比的十七岁，可能这就会是我的一生。,33,10
